transaction_date,ticker,asset_description,type,amount,representative,timestamp,merge_key,people,state,party_x,total_senate_years,total_house_years,total_years,donation_merge_key,name,total_raised,total_from_small_donors,percent_from_small_donors*,total_money_raised,party_y
2021-02-12,MCD,McDonalds Corp,sale_full,"$15,001 - $50,000",Marie Newman,1613106000,Marie Newman,Marie Newman,Illinois,Democratic,0,0,0,,,,,,,
2021-02-12,MET,MetLife Inc,sale_full,"$1,001 - $15,000",Marie Newman,1613106000,Marie Newman,Marie Newman,Illinois,Democratic,0,0,0,,,,,,,
2021-02-05,MET,MetLife Inc,purchase,"$1,001 - $15,000",Marie Newman,1612501200,Marie Newman,Marie Newman,Illinois,Democratic,0,0,0,,,,,,,
2021-01-29,MRNA,Moderna Inc,sale_full,"$15,001 - $50,000",Marie Newman,1611896400,Marie Newman,Marie Newman,Illinois,Democratic,0,0,0,,,,,,,
2021-01-29,MRNA,Moderna Inc,sale_full,"$1,001 - $15,000",Marie Newman,1611896400,Marie Newman,Marie Newman,Illinois,Democratic,0,0,0,,,,,,,
2021-02-04,NKE,Nike Inc,purchase,"$1,001 - $15,000",Marie Newman,1612414800,Marie Newman,Marie Newman,Illinois,Democratic,0,0,0,,,,,,,
2021-02-12,NKE,Nike Inc,sale_full,"$1,001 - $15,000",Marie Newman,1613106000,Marie Newman,Marie Newman,Illinois,Democratic,0,0,0,,,,,,,
2021-02-12,PTON,Peleton Interactive Inc,sale_full,"$1,001 - $15,000",Marie Newman,1613106000,Marie Newman,Marie Newman,Illinois,Democratic,0,0,0,,,,,,,
2021-02-19,PTON,Peleton Interactive Inc,purchase,"$1,001 - $15,000",Marie Newman,1613710800,Marie Newman,Marie Newman,Illinois,Democratic,0,0,0,,,,,,,
2021-02-19,PTON,Peleton Interactive Inc,purchase,"$1,001 - $15,000",Marie Newman,1613710800,Marie Newman,Marie Newman,Illinois,Democratic,0,0,0,,,,,,,
2021-02-08,PTON,Peleton Interactive Inc,purchase,"$1,001 - $15,000",Marie Newman,1612760400,Marie Newman,Marie Newman,Illinois,Democratic,0,0,0,,,,,,,
2021-02-01,PFE,Pfizer Inc,purchase,"$1,001 - $15,000",Marie Newman,1612155600,Marie Newman,Marie Newman,Illinois,Democratic,0,0,0,,,,,,,
2021-02-19,PFE,Pfizer Inc,sale_full,"$1,001 - $15,000",Marie Newman,1613710800,Marie Newman,Marie Newman,Illinois,Democratic,0,0,0,,,,,,,
2021-02-19,R,Ryder System Inc,purchase,"$1,001 - $15,000",Marie Newman,1613710800,Marie Newman,Marie Newman,Illinois,Democratic,0,0,0,,,,,,,
2021-02-19,SNAP,Snap Inc Class A,sale_full,"$1,001 - $15,000",Marie Newman,1613710800,Marie Newman,Marie Newman,Illinois,Democratic,0,0,0,,,,,,,
2021-01-08,SNAP,Snap Inc Class A,purchase,"$1,001 - $15,000",Marie Newman,1610082000,Marie Newman,Marie Newman,Illinois,Democratic,0,0,0,,,,,,,
2021-02-11,TSLA,Tesla Inc,purchase,"$50,001 - $100,000",Marie Newman,1613019600,Marie Newman,Marie Newman,Illinois,Democratic,0,0,0,,,,,,,
2021-02-11,TSLA,Tesla Inc,sale_full,"$1,001 - $15,000",Marie Newman,1613019600,Marie Newman,Marie Newman,Illinois,Democratic,0,0,0,,,,,,,
2021-02-17,TSLA,Tesla Inc,sale_full,"$1,001 - $15,000",Marie Newman,1613538000,Marie Newman,Marie Newman,Illinois,Democratic,0,0,0,,,,,,,
2021-02-19,TSLA,Tesla Inc,purchase,"$1,001 - $15,000",Marie Newman,1613710800,Marie Newman,Marie Newman,Illinois,Democratic,0,0,0,,,,,,,
2021-02-19,TSLA,Tesla Inc,sale_full,"$1,001 - $15,000",Marie Newman,1613710800,Marie Newman,Marie Newman,Illinois,Democratic,0,0,0,,,,,,,
2021-02-19,TRV,The Travelers Companies Inc,sale_full,"$1,001 - $15,000",Marie Newman,1613710800,Marie Newman,Marie Newman,Illinois,Democratic,0,0,0,,,,,,,
2021-02-05,TRV,The Travelers Companies Inc,purchase,"$1,001 - $15,000",Marie Newman,1612501200,Marie Newman,Marie Newman,Illinois,Democratic,0,0,0,,,,,,,
2021-02-16,TRUP,Trupanion Inc,purchase,"$1,001 - $15,000",Marie Newman,1613451600,Marie Newman,Marie Newman,Illinois,Democratic,0,0,0,,,,,,,
2021-01-29,TWTR,Twitter Inc,sale_full,"$1,001 - $15,000",Marie Newman,1611896400,Marie Newman,Marie Newman,Illinois,Democratic,0,0,0,,,,,,,
2021-02-19,UAL,United Airlines Holdings Inc,sale_full,"$1,001 - $15,000",Marie Newman,1613710800,Marie Newman,Marie Newman,Illinois,Democratic,0,0,0,,,,,,,
2021-02-12,UAL,United Airlines Holdings Inc,sale_full,"$1,001 - $15,000",Marie Newman,1613106000,Marie Newman,Marie Newman,Illinois,Democratic,0,0,0,,,,,,,
2021-02-19,VRM,Vroom Inc,purchase,"$1,001 - $15,000",Marie Newman,1613710800,Marie Newman,Marie Newman,Illinois,Democratic,0,0,0,,,,,,,
2021-02-01,VRM,Vroom Inc,purchase,"$1,001 - $15,000",Marie Newman,1612155600,Marie Newman,Marie Newman,Illinois,Democratic,0,0,0,,,,,,,
2021-02-01,VRM,Vroom Inc,purchase,"$1,001 - $15,000",Marie Newman,1612155600,Marie Newman,Marie Newman,Illinois,Democratic,0,0,0,,,,,,,
2021-02-09,VRM,Vroom Inc,sale_full,"$1,001 - $15,000",Marie Newman,1612846800,Marie Newman,Marie Newman,Illinois,Democratic,0,0,0,,,,,,,
2021-02-04,VRM,Vroom Inc,sale_full,"$1,001 - $15,000",Marie Newman,1612414800,Marie Newman,Marie Newman,Illinois,Democratic,0,0,0,,,,,,,
2021-02-09,VRM,Vroom Inc,purchase,"$1,001 - $15,000",Marie Newman,1612846800,Marie Newman,Marie Newman,Illinois,Democratic,0,0,0,,,,,,,
2021-02-19,DIS,Walt Disney Company,purchase,"$15,001 - $50,000",Marie Newman,1613710800,Marie Newman,Marie Newman,Illinois,Democratic,0,0,0,,,,,,,
2021-02-05,YETI,YETI Holdings Inc,sale_full,"$1,001 - $15,000",Marie Newman,1612501200,Marie Newman,Marie Newman,Illinois,Democratic,0,0,0,,,,,,,
2021-02-11,ZM,Zoom Video Communications Inc Class A,purchase,"$1,001 - $15,000",Marie Newman,1613019600,Marie Newman,Marie Newman,Illinois,Democratic,0,0,0,,,,,,,
2021-02-26,CCL,Carnival Corporation,sale_full,"$1,001 - $15,000",Marie Newman,1614315600,Marie Newman,Marie Newman,Illinois,Democratic,0,0,0,,,,,,,
2021-03-29,DUK,Duke Energy Corporation,sale_full,"$1,001 - $15,000",Marie Newman,1616990400,Marie Newman,Marie Newman,Illinois,Democratic,0,0,0,,,,,,,
2021-03-15,FDX,FedEx Corporation,sale_full,"$15,001 - $50,000",Marie Newman,1615780800,Marie Newman,Marie Newman,Illinois,Democratic,0,0,0,,,,,,,
2021-03-29,FDX,FedEx Corporation,purchase,"$15,001 - $50,000",Marie Newman,1616990400,Marie Newman,Marie Newman,Illinois,Democratic,0,0,0,,,,,,,
2021-03-12,FDX,FedEx Corporation,purchase,"$15,001 - $50,000",Marie Newman,1615525200,Marie Newman,Marie Newman,Illinois,Democratic,0,0,0,,,,,,,
2021-03-15,FDX,FedEx Corporation,purchase,"$15,001 - $50,000",Marie Newman,1615780800,Marie Newman,Marie Newman,Illinois,Democratic,0,0,0,,,,,,,
2021-03-19,FDX,FedEx Corporation,sale_full,"$15,001 - $50,000",Marie Newman,1616126400,Marie Newman,Marie Newman,Illinois,Democratic,0,0,0,,,,,,,
2021-03-22,FDX,FedEx Corporation,purchase,"$15,001 - $50,000",Marie Newman,1616385600,Marie Newman,Marie Newman,Illinois,Democratic,0,0,0,,,,,,,
2021-03-26,FDX,FedEx Corporation,sale_full,"$15,001 - $50,000",Marie Newman,1616731200,Marie Newman,Marie Newman,Illinois,Democratic,0,0,0,,,,,,,
2021-03-06,IBM,International Business Machines Corporation,sale_full,"$1,001 - $15,000",Marie Newman,1615006800,Marie Newman,Marie Newman,Illinois,Democratic,0,0,0,,,,,,,
2021-03-29,IBM,International Business Machines Corporation,sale_full,"$1,001 - $15,000",Marie Newman,1616990400,Marie Newman,Marie Newman,Illinois,Democratic,0,0,0,,,,,,,
2021-03-05,KR,Kroger Company,sale_full,"$1,001 - $15,000",Marie Newman,1614920400,Marie Newman,Marie Newman,Illinois,Democratic,0,0,0,,,,,,,
2021-03-01,LMND,Lemonade Inc,purchase,"$1,001 - $15,000",Marie Newman,1614574800,Marie Newman,Marie Newman,Illinois,Democratic,0,0,0,,,,,,,
2021-03-12,LMND,Lemonade Inc,sale_full,"$1,001 - $15,000",Marie Newman,1615525200,Marie Newman,Marie Newman,Illinois,Democratic,0,0,0,,,,,,,
2021-03-15,LMND,Lemonade Inc,purchase,"$1,001 - $15,000",Marie Newman,1615780800,Marie Newman,Marie Newman,Illinois,Democratic,0,0,0,,,,,,,
2021-03-15,LMND,Lemonade Inc,sale_full,"$1,001 - $15,000",Marie Newman,1615780800,Marie Newman,Marie Newman,Illinois,Democratic,0,0,0,,,,,,,
2021-03-11,PFE,Pfizer Inc,sale_full,"$1,001 - $15,000",Marie Newman,1615438800,Marie Newman,Marie Newman,Illinois,Democratic,0,0,0,,,,,,,
2021-03-12,PFE,Pfizer Inc,sale_full,"$1,001 - $15,000",Marie Newman,1615525200,Marie Newman,Marie Newman,Illinois,Democratic,0,0,0,,,,,,,
2021-03-19,R,Ryder System Inc,sale_full,"$1,001 - $15,000",Marie Newman,1616126400,Marie Newman,Marie Newman,Illinois,Democratic,0,0,0,,,,,,,
2021-03-22,TSLA,Tesla Inc,sale_full,"$1,001 - $15,000",Marie Newman,1616385600,Marie Newman,Marie Newman,Illinois,Democratic,0,0,0,,,,,,,
2021-03-29,TSLA,Tesla Inc,sale_full,"$1,001 - $15,000",Marie Newman,1616990400,Marie Newman,Marie Newman,Illinois,Democratic,0,0,0,,,,,,,
2021-03-29,TSLA,Tesla Inc,purchase,"$50,001 - $100,000",Marie Newman,1616990400,Marie Newman,Marie Newman,Illinois,Democratic,0,0,0,,,,,,,
2021-03-22,TRUP,Trupanion Inc,purchase,"$1,001 - $15,000",Marie Newman,1616385600,Marie Newman,Marie Newman,Illinois,Democratic,0,0,0,,,,,,,
2021-03-15,UPS,United Parcel Service Inc,purchase,"$15,001 - $50,000",Marie Newman,1615780800,Marie Newman,Marie Newman,Illinois,Democratic,0,0,0,,,,,,,
2021-03-05,UPS,United Parcel Service Inc,sale_full,"$15,001 - $50,000",Marie Newman,1614920400,Marie Newman,Marie Newman,Illinois,Democratic,0,0,0,,,,,,,
2021-03-26,UPS,United Parcel Service Inc,sale_full,"$15,001 - $50,000",Marie Newman,1616731200,Marie Newman,Marie Newman,Illinois,Democratic,0,0,0,,,,,,,
2021-03-26,UPS,United Parcel Service Inc,sale_full,"$15,001 - $50,000",Marie Newman,1616731200,Marie Newman,Marie Newman,Illinois,Democratic,0,0,0,,,,,,,
2021-03-11,UPS,United Parcel Service Inc,purchase,"$15,001 - $50,000",Marie Newman,1615438800,Marie Newman,Marie Newman,Illinois,Democratic,0,0,0,,,,,,,
2021-03-01,VRM,Vroom Inc,sale_full,"$1,001 - $15,000",Marie Newman,1614574800,Marie Newman,Marie Newman,Illinois,Democratic,0,0,0,,,,,,,
2021-03-22,WMT,Walmart Inc,purchase,"$1,001 - $15,000",Marie Newman,1616385600,Marie Newman,Marie Newman,Illinois,Democratic,0,0,0,,,,,,,
2021-03-01,ZM,Zoom Video Communications Inc Class A,sale_full,"$1,001 - $15,000",Marie Newman,1614574800,Marie Newman,Marie Newman,Illinois,Democratic,0,0,0,,,,,,,
2021-04-26,FB,Facebook Inc Class A,sale_partial,"$15,001 - $50,000",James R. Langevin,1619409600,"James Langevin, R.","James Langevin, R.",Rhode Island,Democratic,0,20,20,James Risch,James Risch,$3321170,$398778,12.01%,Raised over $100k,R
2021-04-29,FB,Facebook Inc Class A,sale_full,"$1,001 - $15,000",James R. Langevin,1619668800,"James Langevin, R.","James Langevin, R.",Rhode Island,Democratic,0,20,20,James Risch,James Risch,$3321170,$398778,12.01%,Raised over $100k,R
2021-04-23,GNRC,Generac Holdings In,sale_full,"$1,001 - $15,000",James R. Langevin,1619150400,"James Langevin, R.","James Langevin, R.",Rhode Island,Democratic,0,20,20,James Risch,James Risch,$3321170,$398778,12.01%,Raised over $100k,R
2021-04-29,GNRC,Generac Holdings Inc,sale_full,"$1,001 - $15,000",James R. Langevin,1619668800,"James Langevin, R.","James Langevin, R.",Rhode Island,Democratic,0,20,20,James Risch,James Risch,$3321170,$398778,12.01%,Raised over $100k,R
2021-04-06,ROKU,Roku Inc Class A,sale_full,"$1,001 - $15,000",James R. Langevin,1617681600,"James Langevin, R.","James Langevin, R.",Rhode Island,Democratic,0,20,20,James Risch,James Risch,$3321170,$398778,12.01%,Raised over $100k,R
2021-04-06,ROKU,Roku Inc Class A,sale_full,"$15,001 - $50,000",James R. Langevin,1617681600,"James Langevin, R.","James Langevin, R.",Rhode Island,Democratic,0,20,20,James Risch,James Risch,$3321170,$398778,12.01%,Raised over $100k,R
2021-04-20,NTAP,Net App Inc Common Stock,purchase,"$15,001 - $50,000",Doug Lamborn,1618891200,Doug Lamborn,Doug Lamborn,Colorado,Republican,0,14,14,Douglas Lamborn,Douglas Lamborn,$540712,$7037,1.30%,Raised over $100k,R
2021-04-20,NTAP,Net App Inc Common Stock,sale_full,"$15,001 - $50,000",Doug Lamborn,1618891200,Doug Lamborn,Doug Lamborn,Colorado,Republican,0,14,14,Douglas Lamborn,Douglas Lamborn,$540712,$7037,1.30%,Raised over $100k,R
2021-04-28,NTAP,Net App Inc Common Stock,purchase,"$15,001 - $50,000",Doug Lamborn,1619582400,Doug Lamborn,Doug Lamborn,Colorado,Republican,0,14,14,Douglas Lamborn,Douglas Lamborn,$540712,$7037,1.30%,Raised over $100k,R
2021-05-10,NTAP,Net App Inc Common Stock,sale_full,"$15,001 - $50,000",Doug Lamborn,1620619200,Doug Lamborn,Doug Lamborn,Colorado,Republican,0,14,14,Douglas Lamborn,Douglas Lamborn,$540712,$7037,1.30%,Raised over $100k,R
2021-05-12,NTAP,Net App Inc Common Stock,purchase,"$15,001 - $50,000",Doug Lamborn,1620792000,Doug Lamborn,Doug Lamborn,Colorado,Republican,0,14,14,Douglas Lamborn,Douglas Lamborn,$540712,$7037,1.30%,Raised over $100k,R
2021-04-20,NTAP,Net App Inc Common Stock,purchase,"$1,001 - $15,000",Doug Lamborn,1618891200,Doug Lamborn,Doug Lamborn,Colorado,Republican,0,14,14,Douglas Lamborn,Douglas Lamborn,$540712,$7037,1.30%,Raised over $100k,R
2021-04-20,NTAP,Net App Inc Common Stock,purchase,"$1,001 - $15,000",Doug Lamborn,1618891200,Doug Lamborn,Doug Lamborn,Colorado,Republican,0,14,14,Douglas Lamborn,Douglas Lamborn,$540712,$7037,1.30%,Raised over $100k,R
2021-04-26,NTAP,Net App Inc Common Stock,sale_full,"$1,001 - $15,000",Doug Lamborn,1619409600,Doug Lamborn,Doug Lamborn,Colorado,Republican,0,14,14,Douglas Lamborn,Douglas Lamborn,$540712,$7037,1.30%,Raised over $100k,R
2021-04-28,NTAP,Net App Inc Common Stock,purchase,"$1,001 - $15,000",Doug Lamborn,1619582400,Doug Lamborn,Doug Lamborn,Colorado,Republican,0,14,14,Douglas Lamborn,Douglas Lamborn,$540712,$7037,1.30%,Raised over $100k,R
2021-05-10,NTAP,Net App Inc Common Stock,sale_full,"$15,001 - $50,000",Doug Lamborn,1620619200,Doug Lamborn,Doug Lamborn,Colorado,Republican,0,14,14,Douglas Lamborn,Douglas Lamborn,$540712,$7037,1.30%,Raised over $100k,R
2021-05-12,NTAP,Net App Inc Common Stock,purchase,"$1,001 - $15,000",Doug Lamborn,1620792000,Doug Lamborn,Doug Lamborn,Colorado,Republican,0,14,14,Douglas Lamborn,Douglas Lamborn,$540712,$7037,1.30%,Raised over $100k,R
2021-04-20,NTAP,Net App Inc Common Stock,purchase,"$1,001 - $15,000",Doug Lamborn,1618891200,Doug Lamborn,Doug Lamborn,Colorado,Republican,0,14,14,Douglas Lamborn,Douglas Lamborn,$540712,$7037,1.30%,Raised over $100k,R
2021-04-26,NTAP,Net App Inc Common Stock,sale_full,"$1,001 - $15,000",Doug Lamborn,1619409600,Doug Lamborn,Doug Lamborn,Colorado,Republican,0,14,14,Douglas Lamborn,Douglas Lamborn,$540712,$7037,1.30%,Raised over $100k,R
2021-04-28,NTAP,Net App Inc Common Stock,purchase,"$1,001 - $15,000",Doug Lamborn,1619582400,Doug Lamborn,Doug Lamborn,Colorado,Republican,0,14,14,Douglas Lamborn,Douglas Lamborn,$540712,$7037,1.30%,Raised over $100k,R
2021-05-10,NTAP,Net App Inc Common Stock,sale_full,"$15,001 - $50,000",Doug Lamborn,1620619200,Doug Lamborn,Doug Lamborn,Colorado,Republican,0,14,14,Douglas Lamborn,Douglas Lamborn,$540712,$7037,1.30%,Raised over $100k,R
2021-05-12,NTAP,Net App Inc Common Stock,purchase,"$1,001 - $15,000",Doug Lamborn,1620792000,Doug Lamborn,Doug Lamborn,Colorado,Republican,0,14,14,Douglas Lamborn,Douglas Lamborn,$540712,$7037,1.30%,Raised over $100k,R
2020-08-11,ABMD,"ABIOMEd, Inc.",purchase,"$1,001 - $15,000",Gilbert Cisneros,1597118400,Gilbert Cisneros,Gilbert Cisneros,California,Democratic,0,2,2,Gil Cisneros,Gil Cisneros,$4370133,$361343,8.27%,Raised over $100k,D
2020-08-12,CCMP,Cabot Microelectronics Corporation,purchase,"$1,001 - $15,000",Gilbert Cisneros,1597204800,Gilbert Cisneros,Gilbert Cisneros,California,Democratic,0,2,2,Gil Cisneros,Gil Cisneros,$4370133,$361343,8.27%,Raised over $100k,D
2020-08-17,CTLT,"Catalent, Inc.",sale_partial,"$1,001 - $15,000",Gilbert Cisneros,1597636800,Gilbert Cisneros,Gilbert Cisneros,California,Democratic,0,2,2,Gil Cisneros,Gil Cisneros,$4370133,$361343,8.27%,Raised over $100k,D
2020-09-02,CTLT,"Catalent, Inc.",sale_partial,"$1,001 - $15,000",Gilbert Cisneros,1599019200,Gilbert Cisneros,Gilbert Cisneros,California,Democratic,0,2,2,Gil Cisneros,Gil Cisneros,$4370133,$361343,8.27%,Raised over $100k,D
2020-09-02,CVET,"Covetrus, Inc.",purchase,"$1,001 - $15,000",Gilbert Cisneros,1599019200,Gilbert Cisneros,Gilbert Cisneros,California,Democratic,0,2,2,Gil Cisneros,Gil Cisneros,$4370133,$361343,8.27%,Raised over $100k,D
2020-08-17,CVET,"Covetrus, Inc.",purchase,"$1,001 - $15,000",Gilbert Cisneros,1597636800,Gilbert Cisneros,Gilbert Cisneros,California,Democratic,0,2,2,Gil Cisneros,Gil Cisneros,$4370133,$361343,8.27%,Raised over $100k,D
2020-08-12,CRY,"CryoLife, Inc.",purchase,"$1,001 - $15,000",Gilbert Cisneros,1597204800,Gilbert Cisneros,Gilbert Cisneros,California,Democratic,0,2,2,Gil Cisneros,Gil Cisneros,$4370133,$361343,8.27%,Raised over $100k,D
2020-08-12,ENTG,"Entegris, Inc.",sale_full,"$1,001 - $15,000",Gilbert Cisneros,1597204800,Gilbert Cisneros,Gilbert Cisneros,California,Democratic,0,2,2,Gil Cisneros,Gil Cisneros,$4370133,$361343,8.27%,Raised over $100k,D
2020-09-02,EL,"Estee Lauder Companies, Inc.",purchase,"$15,001 - $50,000",Gilbert Cisneros,1599019200,Gilbert Cisneros,Gilbert Cisneros,California,Democratic,0,2,2,Gil Cisneros,Gil Cisneros,$4370133,$361343,8.27%,Raised over $100k,D
2020-09-02,HMN,Horace Mann Educators Corporation,purchase,"$1,001 - $15,000",Gilbert Cisneros,1599019200,Gilbert Cisneros,Gilbert Cisneros,California,Democratic,0,2,2,Gil Cisneros,Gil Cisneros,$4370133,$361343,8.27%,Raised over $100k,D
2020-08-11,IDXX,"IDEXX Laboratories, Inc.",sale_partial,"$1,001 - $15,000",Gilbert Cisneros,1597118400,Gilbert Cisneros,Gilbert Cisneros,California,Democratic,0,2,2,Gil Cisneros,Gil Cisneros,$4370133,$361343,8.27%,Raised over $100k,D
2020-09-02,MTSI,"MACOM Technology Solutions Holdings, Inc.",purchase,"$1,001 - $15,000",Gilbert Cisneros,1599019200,Gilbert Cisneros,Gilbert Cisneros,California,Democratic,0,2,2,Gil Cisneros,Gil Cisneros,$4370133,$361343,8.27%,Raised over $100k,D
2020-08-10,SHW,Sherwin-Williams Company,purchase,"$1,001 - $15,000",Gilbert Cisneros,1597032000,Gilbert Cisneros,Gilbert Cisneros,California,Democratic,0,2,2,Gil Cisneros,Gil Cisneros,$4370133,$361343,8.27%,Raised over $100k,D
2020-09-02,SLAB,"Silicon Laboratories, Inc.",purchase,"$1,001 - $15,000",Gilbert Cisneros,1599019200,Gilbert Cisneros,Gilbert Cisneros,California,Democratic,0,2,2,Gil Cisneros,Gil Cisneros,$4370133,$361343,8.27%,Raised over $100k,D
2020-08-10,SQ,"Square, Inc. Class A",sale_partial,"$15,001 - $50,000",Gilbert Cisneros,1597032000,Gilbert Cisneros,Gilbert Cisneros,California,Democratic,0,2,2,Gil Cisneros,Gil Cisneros,$4370133,$361343,8.27%,Raised over $100k,D
2020-08-11,TT,Trane Technologies plc,purchase,"$1,001 - $15,000",Gilbert Cisneros,1597118400,Gilbert Cisneros,Gilbert Cisneros,California,Democratic,0,2,2,Gil Cisneros,Gil Cisneros,$4370133,$361343,8.27%,Raised over $100k,D
2020-08-05,VRSK,"Verisk Analytics, Inc.",sale_partial,"$1,001 - $15,000",Gilbert Cisneros,1596600000,Gilbert Cisneros,Gilbert Cisneros,California,Democratic,0,2,2,Gil Cisneros,Gil Cisneros,$4370133,$361343,8.27%,Raised over $100k,D
2020-08-12,VIAV,Viavi Solutions Inc.,purchase,"$1,001 - $15,000",Gilbert Cisneros,1597204800,Gilbert Cisneros,Gilbert Cisneros,California,Democratic,0,2,2,Gil Cisneros,Gil Cisneros,$4370133,$361343,8.27%,Raised over $100k,D
2020-08-31,MSFT,Microsoft Corporation,purchase,"$5,000,001 - $25,000,000",Suzan K. DelBene,1598846400,"Suzan DelBene, K.","Suzan DelBene, K.",Washington,Democratic,0,9,9,Suzan DelBene,Suzan DelBene,$2182985,$141769,6.49%,Raised over $100k,D
2020-07-28,ABT,Abbott Laboratories,purchase,"$15,001 - $50,000",Carol Devine Miller,1595908800,"Carol Miller, D.","Carol Miller, D.",West Virginia,Republican,0,2,2,Carol Miller,Carol Miller,$869210,$39097,4.50%,Raised over $100k,R
2020-07-28,AFL,AFLAC Incorporated,sale_full,"$1,001 - $15,000",Carol Devine Miller,1595908800,"Carol Miller, D.","Carol Miller, D.",West Virginia,Republican,0,2,2,Carol Miller,Carol Miller,$869210,$39097,4.50%,Raised over $100k,R
2020-07-28,MO,"Altria Group, Inc.",sale_full,"$1,001 - $15,000",Carol Devine Miller,1595908800,"Carol Miller, D.","Carol Miller, D.",West Virginia,Republican,0,2,2,Carol Miller,Carol Miller,$869210,$39097,4.50%,Raised over $100k,R
2020-07-28,AMGN,Amgen Inc.,purchase,"$15,001 - $50,000",Carol Devine Miller,1595908800,"Carol Miller, D.","Carol Miller, D.",West Virginia,Republican,0,2,2,Carol Miller,Carol Miller,$869210,$39097,4.50%,Raised over $100k,R
2020-07-28,BUD,Anheuser-Busch Inbev SA Sponsored ADR,sale_full,"$15,001 - $50,000",Carol Devine Miller,1595908800,"Carol Miller, D.","Carol Miller, D.",West Virginia,Republican,0,2,2,Carol Miller,Carol Miller,$869210,$39097,4.50%,Raised over $100k,R
2020-07-28,BECN,"Beacon Roofing Supply, Inc.",sale_full,"$1,001 - $15,000",Carol Devine Miller,1595908800,"Carol Miller, D.","Carol Miller, D.",West Virginia,Republican,0,2,2,Carol Miller,Carol Miller,$869210,$39097,4.50%,Raised over $100k,R
2020-07-28,BTI,"British American Tobacco Industries, P.L.C. Common Stock ADR",sale_full,"$1,001 - $15,000",Carol Devine Miller,1595908800,"Carol Miller, D.","Carol Miller, D.",West Virginia,Republican,0,2,2,Carol Miller,Carol Miller,$869210,$39097,4.50%,Raised over $100k,R
2020-08-04,CVX,Chevron Corporation,purchase,"$15,001 - $50,000",Carol Devine Miller,1596513600,"Carol Miller, D.","Carol Miller, D.",West Virginia,Republican,0,2,2,Carol Miller,Carol Miller,$869210,$39097,4.50%,Raised over $100k,R
2020-07-28,CSCO,"Cisco Systems, Inc.",purchase,"$15,001 - $50,000",Carol Devine Miller,1595908800,"Carol Miller, D.","Carol Miller, D.",West Virginia,Republican,0,2,2,Carol Miller,Carol Miller,$869210,$39097,4.50%,Raised over $100k,R
2020-07-28,CLX,Clorox Company,purchase,"$15,001 - $50,000",Carol Devine Miller,1595908800,"Carol Miller, D.","Carol Miller, D.",West Virginia,Republican,0,2,2,Carol Miller,Carol Miller,$869210,$39097,4.50%,Raised over $100k,R
2020-07-28,GLW,Corning Incorporated,purchase,"$15,001 - $50,000",Carol Devine Miller,1595908800,"Carol Miller, D.","Carol Miller, D.",West Virginia,Republican,0,2,2,Carol Miller,Carol Miller,$869210,$39097,4.50%,Raised over $100k,R
2020-07-28,CVS,CVS Health Corporation,sale_full,"$15,001 - $50,000",Carol Devine Miller,1595908800,"Carol Miller, D.","Carol Miller, D.",West Virginia,Republican,0,2,2,Carol Miller,Carol Miller,$869210,$39097,4.50%,Raised over $100k,R
2020-07-28,D,"Dominion Energy, Inc.",purchase,"$15,001 - $50,000",Carol Devine Miller,1595908800,"Carol Miller, D.","Carol Miller, D.",West Virginia,Republican,0,2,2,Carol Miller,Carol Miller,$869210,$39097,4.50%,Raised over $100k,R
2020-07-28,DOV,Dover Corporation,purchase,"$15,001 - $50,000",Carol Devine Miller,1595908800,"Carol Miller, D.","Carol Miller, D.",West Virginia,Republican,0,2,2,Carol Miller,Carol Miller,$869210,$39097,4.50%,Raised over $100k,R
2020-07-28,EMR,Emerson Electric Company,purchase,"$15,001 - $50,000",Carol Devine Miller,1595908800,"Carol Miller, D.","Carol Miller, D.",West Virginia,Republican,0,2,2,Carol Miller,Carol Miller,$869210,$39097,4.50%,Raised over $100k,R
2020-07-28,ENR,"Energizer Holdings, Inc.",sale_full,"$1,001 - $15,000",Carol Devine Miller,1595908800,"Carol Miller, D.","Carol Miller, D.",West Virginia,Republican,0,2,2,Carol Miller,Carol Miller,$869210,$39097,4.50%,Raised over $100k,R
2020-07-28,HAL,Halliburton Company,sale_full,"$1,001 - $15,000",Carol Devine Miller,1595908800,"Carol Miller, D.","Carol Miller, D.",West Virginia,Republican,0,2,2,Carol Miller,Carol Miller,$869210,$39097,4.50%,Raised over $100k,R
2020-08-04,HRL,Hormel Foods Corporation,purchase,"$15,001 - $50,000",Carol Devine Miller,1596513600,"Carol Miller, D.","Carol Miller, D.",West Virginia,Republican,0,2,2,Carol Miller,Carol Miller,$869210,$39097,4.50%,Raised over $100k,R
2020-07-28,IRM,Iron Mountain Incorporated,purchase,"$15,001 - $50,000",Carol Devine Miller,1595908800,"Carol Miller, D.","Carol Miller, D.",West Virginia,Republican,0,2,2,Carol Miller,Carol Miller,$869210,$39097,4.50%,Raised over $100k,R
2020-07-28,MCD,McDonald'S Corporation,purchase,"$15,001 - $50,000",Carol Devine Miller,1595908800,"Carol Miller, D.","Carol Miller, D.",West Virginia,Republican,0,2,2,Carol Miller,Carol Miller,$869210,$39097,4.50%,Raised over $100k,R
2020-07-28,MDLZ,"Mondelez International, Inc. - Class A",sale_full,"$1,001 - $15,000",Carol Devine Miller,1595908800,"Carol Miller, D.","Carol Miller, D.",West Virginia,Republican,0,2,2,Carol Miller,Carol Miller,$869210,$39097,4.50%,Raised over $100k,R
